"Mois";"Archipel";"Classe";"Chambres offertes";"Chambres vendues";"CMR";"RevPar";"RMC"
"mai 2010";"Îles Du Vent";"Grand Tourisme";"12555";"7255";"0.57785742731979295";"8328.7245718837112";"14413.113301171607"
"mai 2010";"Îles Du Vent";"Luxe";"36260";"17204";"0.47446221731936017";"7037.2609487038062";"14832.078702627296"
"mai 2010";"Îles Du Vent";"Tourisme";"3782";"2167";"0.57297726070861976";"5792.8794288736117";"10110.138440239964"
"mai 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9362";"3521";"0.37609485152745142";"6687.8540910061956";"17782.3601249645"
"mai 2010";"Îles-Sous-Le-Vent";"Luxe";"21731";"13340";"0.61386958722562235";"23042.339653030234";"37536.213118440777"
"mai 2010";"Îles-Sous-Le-Vent";"Tourisme";"1023";"280";"0.27370478983382207";"6326.2052785923752";"23113.242857142857"
"juin 2010";"Autres archipels";"Grand Tourisme";"2040";"848";"0.41568627450980394";"5097.0068627450983";"12261.667452830188"
"juin 2010";"Autres archipels";"Luxe";"2280";"1170";"0.51315789473684215";"14510.506140350877";"28276.883760683762"
"juin 2010";"Autres archipels";"Tourisme";"1110";"368";"0.33153153153153153";"5518.6333333333332";"16645.877717391304"
"juin 2010";"Îles Du Vent";"Grand Tourisme";"12150";"7504";"0.61761316872427985";"7112.6922633744853";"11516.419376332622"
"juin 2010";"Îles Du Vent";"Luxe";"34890";"17010";"0.48753224419604474";"7976.3605617655485";"16360.683127572016"
"juin 2010";"Îles Du Vent";"Tourisme";"3660";"1852";"0.5060109289617486";"5060.7737704918036";"10001.313174946004"
"juin 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9339";"3496";"0.3743441481957383";"6816.8190384409463";"18210.032322654461"
"juin 2010";"Îles-Sous-Le-Vent";"Luxe";"21000";"11592";"0.55200000000000005";"24729.109523809522";"44799.111456176674"
"juin 2010";"Îles-Sous-Le-Vent";"Tourisme";"990";"295";"0.29797979797979796";"7082.4767676767678";"23768.31186440678"
"juillet 2010";"Autres archipels";"Grand Tourisme";"2108";"1293";"0.61337760910815942";"7869.2647058823532";"12829.39675174014"
"juillet 2010";"Autres archipels";"Luxe";"2356";"1620";"0.68760611205432942";"21025.36842105263";"30577.634567901234"
"juillet 2010";"Autres archipels";"Tourisme";"1147";"562";"0.48997384481255452";"7059.0767218831734";"14407.048042704626"
"juillet 2010";"Îles Du Vent";"Grand Tourisme";"12555";"8874";"0.70681003584229396";"11782.055515730784";"16669.33817894974"
"juillet 2010";"Îles Du Vent";"Luxe";"36192";"23763";"0.65658156498673736";"11813.236129531388";"17992.031393342593"
"juillet 2010";"Îles Du Vent";"Tourisme";"4842";"3213";"0.66356877323420072";"5824.7108632796362";"8777.8555866791157"
"juillet 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9641";"5567";"0.57742972720672125";"9367.1492583756881";"16222.14585952937"
"juillet 2010";"Îles-Sous-Le-Vent";"Luxe";"24091";"15754";"0.65393715495413229";"33418.107010916938";"51102.93360416402"
"juillet 2010";"Îles-Sous-Le-Vent";"Tourisme";"930";"446";"0.47956989247311826";"9867.5720430107522";"20575.878923766817"
"août 2010";"Autres archipels";"Grand Tourisme";"2108";"1477";"0.70066413662239091";"9814.2058823529405";"14007.004739336493"
"août 2010";"Autres archipels";"Luxe";"2356";"1825";"0.77461799660441422";"24431.820458404076";"31540.476164383563"
"août 2010";"Autres archipels";"Tourisme";"1147";"673";"0.58674803836094158";"9978.4516129032254";"17006.365527488855"
"août 2010";"Îles Du Vent";"Grand Tourisme";"12555";"8280";"0.65949820788530467";"10924.298845081641";"16564.561835748791"
"août 2010";"Îles Du Vent";"Luxe";"36195";"21624";"0.59743058433485285";"10388.089266473269";"17387.943534961156"
"août 2010";"Îles Du Vent";"Tourisme";"4842";"2840";"0.58653448988021484";"6579.4861627426681";"11217.560563380282"
"août 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9641";"5908";"0.61279950212633549";"9791.1979047816621";"15977.8163507109"
"août 2010";"Îles-Sous-Le-Vent";"Luxe";"24862";"18947";"0.76208671868715305";"38631.667564958574";"50691.957513062756"
"août 2010";"Îles-Sous-Le-Vent";"Tourisme";"930";"578";"0.62150537634408598";"15065.227956989247";"24239.899653979239"
"septembre 2010";"Autres archipels";"Grand Tourisme";"2040";"1112";"0.54509803921568623";"7552.4931372549017";"13855.293165467627"
"septembre 2010";"Autres archipels";"Luxe";"2280";"1680";"0.73684210526315785";"21910.115350877193";"29735.156547619048"
"septembre 2010";"Autres archipels";"Tourisme";"1110";"429";"0.38648648648648648";"5644.7351351351354";"14605.258741258742"
"septembre 2010";"Îles Du Vent";"Grand Tourisme";"12150";"8272";"0.68082304526748971";"10861.024115226337";"15952.785662475822"
"septembre 2010";"Îles Du Vent";"Luxe";"34916";"21407";"0.61310001145606596";"10658.655258334287";"17384.855748119775"
"septembre 2010";"Îles Du Vent";"Tourisme";"4587";"2692";"0.58687595378242863";"6400.4471332025287";"10905.962481426448"
"septembre 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9339";"5484";"0.58721490523610664";"10019.768497697827";"17063.205324580598"
"septembre 2010";"Îles-Sous-Le-Vent";"Luxe";"24060";"16846";"0.70016625103906904";"32476.091105569409";"46383.399738810404"
"septembre 2010";"Îles-Sous-Le-Vent";"Tourisme";"900";"404";"0.44888888888888889";"10221.893333333333";"22771.544554455446"
"octobre 2010";"Autres archipels";"Grand Tourisme";"2108";"1089";"0.51660341555977229";"7292.4236242884253";"14116.096418732783"
"octobre 2010";"Autres archipels";"Luxe";"2356";"1399";"0.59380305602716466";"16583.935483870966";"27928.343102215869"
"octobre 2010";"Autres archipels";"Tourisme";"1147";"307";"0.26765475152571927";"3668.3574542284218";"13705.557003257329"
"octobre 2010";"Îles Du Vent";"Grand Tourisme";"12441";"8710";"0.70010449320794144";"10847.388393215979";"15493.95625717566"
"octobre 2010";"Îles Du Vent";"Luxe";"35958";"24803";"0.68977696201123528";"11623.413621447244";"16850.973954763536"
"octobre 2010";"Îles Du Vent";"Tourisme";"4743";"2592";"0.54648956356736245";"5928.8104575163397";"10848.899691358025"
"octobre 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9641";"5196";"0.538948241883622";"9073.8682709262521";"16836.251732101617"
"octobre 2010";"Îles-Sous-Le-Vent";"Luxe";"21580";"15177";"0.70329008341056531";"28765.463948100092";"40901.279040653622"
"octobre 2010";"Îles-Sous-Le-Vent";"Tourisme";"930";"335";"0.36021505376344087";"7170.2526881720432";"19905.4776119403"
"novembre 2010";"Autres archipels";"Grand Tourisme";"1980";"953";"0.4813131313131313";"5582.7171717171714";"11598.929695697796"
"novembre 2010";"Autres archipels";"Luxe";"2280";"1094";"0.47982456140350876";"10151.88947368421";"21157.502742230346"
"novembre 2010";"Autres archipels";"Tourisme";"1110";"290";"0.26126126126126126";"3372.5054054054053";"12908.555172413793"
"novembre 2010";"Îles Du Vent";"Grand Tourisme";"12271";"7489";"0.6103007089886725";"8420.8701002363287";"13797.90319134731"
"novembre 2010";"Îles Du Vent";"Luxe";"34908";"21632";"0.61968603185516213";"9866.1491062220703";"15921.206222263314"
"novembre 2010";"Îles Du Vent";"Tourisme";"4530";"2028";"0.44768211920529799";"4797.0350993377488";"10715.270710059172"
"novembre 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9330";"5036";"0.53976420150053595";"7476.3868167202572";"13851.20909451946"
"novembre 2010";"Îles-Sous-Le-Vent";"Luxe";"21156";"13281";"0.62776517300056722";"25049.589950841368";"39902.802876289439"
"novembre 2010";"Îles-Sous-Le-Vent";"Tourisme";"900";"379";"0.4211111111111111";"5084.8433333333332";"12074.825857519789"
"décembre 2010";"Autres archipels";"Grand Tourisme";"2046";"795";"0.38856304985337242";"4558.5650048875859";"11731.854088050315"
"décembre 2010";"Autres archipels";"Luxe";"2356";"711";"0.30178268251273344";"6612.1897283531407";"21910.434599156117"
"décembre 2010";"Autres archipels";"Tourisme";"1147";"181";"0.15780296425457715";"1739.6512641673933";"11024.198895027625"
"décembre 2010";"Îles Du Vent";"Grand Tourisme";"12555";"6367";"0.50712863401035446";"6905.7919553962565";"13617.436469294802"
"décembre 2010";"Îles Du Vent";"Luxe";"36129";"18821";"0.52093885798112316";"8507.0879902571342";"16330.300302853197"
"décembre 2010";"Îles Du Vent";"Tourisme";"4867";"1837";"0.37743990137661804";"4125.0223957263197";"10928.951551442569"
"décembre 2010";"Îles-Sous-Le-Vent";"Grand Tourisme";"9587";"2372";"0.24741837905497027";"3778.8996557838741";"15273.318296795953"
"décembre 2010";"Îles-Sous-Le-Vent";"Luxe";"21793";"10076";"0.46235029596659477";"21005.953976047356";"45432.984815402939"
"décembre 2010";"Îles-Sous-Le-Vent";"Tourisme";"930";"273";"0.29354838709677417";"5542.6752688172046";"18881.641025641027"
"janvier 2011";"Autres archipels";"Grand Tourisme";"2046";"852";"0.41642228739002934";"4782.1114369501465";"11483.802816901409"
"janvier 2011";"Autres archipels";"Luxe";"2356";"661";"0.28056027164685909";"6482.8166383701191";"23106.680786686837"
"janvier 2011";"Autres archipels";"Tourisme";"1147";"197";"0.17175239755884916";"1491.5693112467306";"8684.4162436548231"
"janvier 2011";"Îles Du Vent";"Grand Tourisme";"12555";"5625";"0.44802867383512546";"6403.7514137793705";"14293.173155555556"
"janvier 2011";"Îles Du Vent";"Luxe";"35901";"17769";"0.49494443051725578";"8189.4473691540625";"16546.195621588158"
"janvier 2011";"Îles Du Vent";"Tourisme";"4929";"1835";"0.37228646784337593";"4036.3686346114832";"10842.10408719346"
"janvier 2011";"Îles-Sous-Le-Vent";"Grand Tourisme";"9462";"2301";"0.24318325935320229";"3613.2473050095118";"14858.125162972621"
"janvier 2011";"Îles-Sous-Le-Vent";"Luxe";"24862";"8799";"0.35391360308905156";"15876.163422089936";"44858.867484941467"
"janvier 2011";"Îles-Sous-Le-Vent";"Tourisme";"930";"207";"0.22258064516129034";"4956.5";"22268.333333333332"
"février 2011";"Autres archipels";"Grand Tourisme";"1848";"738";"0.39935064935064934";"4108.3311688311687";"10287.528455284553"
"février 2011";"Autres archipels";"Luxe";"2128";"562";"0.26409774436090228";"6108.186560150376";"23128.507117437723"
"février 2011";"Autres archipels";"Tourisme";"1036";"169";"0.16312741312741313";"1697.0164092664093";"10403.011834319526"
"février 2011";"Îles Du Vent";"Grand Tourisme";"11340";"5571";"0.49126984126984125";"6742.5669312169312";"13724.772751750135"
"février 2011";"Îles Du Vent";"Luxe";"32134";"17959";"0.5588784465052592";"8926.5979958922017";"15972.342558048889"
"février 2011";"Îles Du Vent";"Tourisme";"4424";"1546";"0.34945750452079566";"3780.1509945750454";"10817.197930142303"
"février 2011";"Îles-Sous-Le-Vent";"Grand Tourisme";"8576";"2168";"0.25279850746268656";"4343.9818097014922";"17183.573800738006"
"février 2011";"Îles-Sous-Le-Vent";"Luxe";"22456";"9135";"0.40679551122194513";"15959.808826148914";"39233.001313628898"
"février 2011";"Îles-Sous-Le-Vent";"Tourisme";"840";"198";"0.23571428571428571";"4487.3238095238094";"19037.131313131315"
"mars 2011";"Autres archipels";"Grand Tourisme";"2046";"788";"0.38514173998044965";"4755.1143695014662";"12346.401015228426"
"mars 2011";"Autres archipels";"Luxe";"2356";"725";"0.30772495755517826";"6167.5827674023767";"20042.517241379312"
"mars 2011";"Autres archipels";"Tourisme";"1147";"364";"0.31734960767218834";"3271.2938099389712";"10308.170329670329"
"mars 2011";"Îles Du Vent";"Grand Tourisme";"12555";"6140";"0.48904818797291916";"6848.0636399840705";"14002.840228013029"
"mars 2011";"Îles Du Vent";"Luxe";"34705";"19597";"0.56467367814435965";"9249.288229361764";"16379.882022758586"
"mars 2011";"Îles Du Vent";"Tourisme";"4877";"1715";"0.35165060488004923";"3716.9081402501538";"10569.889795918367"
"mars 2011";"Îles-Sous-Le-Vent";"Grand Tourisme";"9632";"2655";"0.27564368770764119";"4493.3575581395353";"16301.325800376648"
"mars 2011";"Îles-Sous-Le-Vent";"Luxe";"24800";"12214";"0.49249999999999999";"19901.774475806451";"40409.6943671197"
"mars 2011";"Îles-Sous-Le-Vent";"Tourisme";"930";"322";"0.34623655913978496";"6701.7870967741937";"19356.093167701863"
"avril 2011";"Autres archipels";"Grand Tourisme";"1980";"728";"0.36767676767676766";"4610.2656565656562";"12538.90934065934"
"avril 2011";"Autres archipels";"Luxe";"2280";"894";"0.39210526315789473";"8917.8157894736851";"22743.422818791947"
"avril 2011";"Autres archipels";"Tourisme";"1140";"480";"0.42105263157894735";"3357.4192982456138";"7973.8708333333334"
"avril 2011";"Îles Du Vent";"Grand Tourisme";"12271";"6281";"0.51185722435009373";"7479.2051992502647";"14611.897309345646"
"avril 2011";"Îles Du Vent";"Luxe";"34464";"18265";"0.52997330547818011";"9173.5772400185706";"17309.508130303861"
"avril 2011";"Îles Du Vent";"Tourisme";"4740";"1941";"0.40949367088607597";"4487.1202531645567";"10957.72797527048"
"avril 2011";"Îles-Sous-Le-Vent";"Grand Tourisme";"9177";"3021";"0.32919254658385094";"5177.4341288002615";"15727.677259185701"
"avril 2011";"Îles-Sous-Le-Vent";"Luxe";"24000";"11617";"0.48404166666666665";"21812.845208333332";"45063.982525609019"
"avril 2011";"Îles-Sous-Le-Vent";"Tourisme";"900";"394";"0.43777777777777777";"8000.8322222222223";"18276.012690355328"
"mai 2011";"Autres archipels";"Grand Tourisme";"2077";"757";"0.36446798266730862";"5270.5575349061146";"14460.961690885073"
"mai 2011";"Autres archipels";"Luxe";"2356";"1049";"0.44524617996604415";"10311.016129032258";"23158.011439466158"
"mai 2011";"Autres archipels";"Tourisme";"1178";"251";"0.21307300509337862";"2520.96519524618";"11831.462151394422"
"mai 2011";"Îles Du Vent";"Grand Tourisme";"12555";"6837";"0.54456391875746712";"7970.9416965352448";"14637.293111013603"
"mai 2011";"Îles Du Vent";"Luxe";"35587";"19714";"0.55396633602158096";"9429.5541068367656";"17021.890128842446"
"mai 2011";"Îles Du Vent";"Tourisme";"4898";"1855";"0.37872601061657818";"4021.8397305022459";"10619.391374663073"
"mai 2011";"Îles-Sous-Le-Vent";"Grand Tourisme";"7099";"2949";"0.41541062121425554";"7013.1262149598533";"16882.395049169209"
"mai 2011";"Îles-Sous-Le-Vent";"Luxe";"24862";"15053";"0.60546215107392809";"26659.231035314937";"44031.209858499969"
"mai 2011";"Îles-Sous-Le-Vent";"Tourisme";"930";"493";"0.53010752688172047";"9104.4623655913983";"17174.746450304261"
"juin 2011";"Autres archipels";"Grand Tourisme";"2010";"829";"0.41243781094527365";"6309.0661691542291";"15297.012062726177"
"juin 2011";"Autres archipels";"Luxe";"2280";"1286";"0.56403508771929822";"15972.812719298247";"28318.828149300156"
"juin 2011";"Autres archipels";"Tourisme";"1140";"297";"0.26052631578947366";"3233.4368421052632";"12411.171717171717"
"juin 2011";"Îles Du Vent";"Grand Tourisme";"12271";"7325";"0.59693586504767338";"9610.6856816885338";"16100.030580204779"
