Date;SH;Pays;Poids;Valeur;DTE;CodeICSCH;ICSCH
01/08/2018;3011900;USP;800;1368999;4229;6;Autre secteur
01/08/2018;3011900;USP;1732;601467;8865;2;Commerce
01/08/2018;3023100;USP;14208;9601195;73078;1;Industrie
01/08/2018;3023100;USP;9671;6009052;49856;2;Commerce
01/08/2018;3023200;CLP;540;225450;2769;1;Industrie
01/08/2018;3023200;USP;24328;34546719;125425;1;Industrie
01/08/2018;3023200;USP;5135;6786724;26971;2;Commerce
01/08/2018;3023400;USP;29878;43074558;153023;1;Industrie
01/08/2018;3023400;USP;5560;6905848;28833;2;Commerce
01/08/2018;3024700;USP;1408;1332963;7507;1;Industrie
01/08/2018;3024700;USP;967;1035921;5230;2;Commerce
01/08/2018;3028900;USP;7872;7373844;41495;1;Industrie
01/08/2018;3028900;USP;3306;2547300;17705;2;Commerce
01/08/2018;3044900;FRP;596;768399;3049;1;Industrie
01/08/2018;3044900;NZP;32;42894;928;2;Commerce
01/08/2018;3044900;USP;1105;1524308;6080;1;Industrie
01/08/2018;3044900;USP;982;1380647;5390;2;Commerce
01/08/2018;3045900;USP;559;541756;3120;1;Industrie
01/08/2018;3079111;FRP;734;788304;3819;6;Autre secteur
01/08/2018;3079111;USP;789;1078816;4175;6;Autre secteur
01/08/2018;5080020;CNP;56154;5724598;255;6;Autre secteur
01/08/2018;5080020;CNP;19360;2842260;85;1;Industrie
01/08/2018;5080020;CNP;18048;1504000;85;2;Commerce
01/08/2018;5080020;IDP;18000;3779367;85;2;Commerce
01/08/2018;5080020;ITP;9000;2340000;85;2;Commerce
01/08/2018;5080020;VNP;16021;3596149;85;6;Autre secteur
01/08/2018;5080020;VNP;18000;3736645;85;2;Commerce
01/08/2018;5080030;MGP;20000;9546400;85;2;Commerce
01/08/2018;5080090;FRP;0;1800;130;2;Commerce
01/08/2018;5080090;NCP;12;10950;85;6;Autre secteur
01/08/2018;6049090;FRP;554;415600;85;1;Industrie
01/08/2018;6049090;FRP;510;94248;2620;2;Commerce
01/08/2018;9012130;FRP;27;91350;687;2;Commerce
01/08/2018;9023090;FRP;2;4950;130;2;Commerce
01/08/2018;9024090;FRP;33;96335;850;2;Commerce
01/08/2018;9051000;DEP;31;1848899;241;5;Hotellerie - Restauration
01/08/2018;9051000;DKP;95;4295880;559;3;Services
01/08/2018;9051000;FRP;395;26731126;2133;1;Industrie
01/08/2018;9051000;FRP;1;46800;130;2;Commerce
01/08/2018;9051000;FRP;1;44560;260;2;Commerce
01/08/2018;9051000;HKP;112;7267302;641;1;Industrie
01/08/2018;9051000;TWP;304;21609004;1596;1;Industrie
01/08/2018;9052000;DKP;5;202861;130;3;Services
01/08/2018;9052000;FRP;2;72000;260;2;Commerce
01/08/2018;9052000;FRP;72;194945;888;2;Commerce
01/08/2018;15131100;FRP;333202;29495019;170;1;Industrie
01/08/2018;15131100;FRP;2;14320;130;2;Commerce
01/08/2018;15131900;FRP;29;36000;1585;1;Industrie
01/08/2018;15131900;FRP;35;184350;2335;2;Commerce
01/08/2018;15131900;FRP;4;21550;1120;2;Commerce
01/08/2018;15159010;FRP;599;450000;85;1;Industrie
01/08/2018;15159090;FRP;3;34200;260;2;Commerce
01/08/2018;17023000;FRP;2;3000;130;2;Commerce
01/08/2018;17049000;FRP;14;44570;390;2;Commerce
01/08/2018;18063100;FRP;123;369775;893;2;Commerce
01/08/2018;18069090;JPP;187;251309;1014;1;Industrie
01/08/2018;19053190;FRP;31;314820;565;2;Commerce
01/07/2018;95044000;FRP;2;12353;520;2;Commerce
01/07/2018;95049000;FRP;2;9436;260;2;Commerce
01/07/2018;95063900;FRP;2;2910;130;2;Commerce
01/07/2018;96019030;FRP;2;84900;520;2;Commerce
01/07/2018;96019030;FRP;3;56363;520;2;Commerce
01/07/2018;96019030;USP;4;172502;130;2;Commerce
01/07/2018;96019090;FRP;0;1600;130;2;Commerce
01/07/2018;96019090;USP;1;249138;130;2;Commerce
01/07/2018;74040000;NZP;7000;500000;85;2;Commerce
01/07/2018;94018000;BEP;11;2563;137;1;Industrie
01/07/2018;96081090;FRP;6;32405;650;2;Commerce
01/07/2018;96151100;FRP;4;35430;390;2;Commerce
01/07/2018;96151900;FRP;1;4400;260;2;Commerce
01/07/2018;96159000;FRP;0;332;130;2;Commerce
01/07/2018;96170000;FRP;1;6810;390;2;Commerce
01/07/2018;97011000;FRP;9;59427;260;2;Commerce
01/07/2018;97011000;SKP;1;30750;130;6;Autre secteur
01/07/2018;97011000;USP;5;3984500;520;6;Autre secteur
01/08/2018;1061990;FRP;55;20000;443;6;Autre secteur
01/08/2018;20079100;FRP;0;1710;130;2;Commerce
01/08/2018;20079920;FRP;1;5985;260;2;Commerce
01/08/2018;20079930;CNP;45200;12430000;85;1;Industrie
01/08/2018;20079930;JPP;67800;18645000;85;1;Industrie
01/08/2018;20079930;USP;90400;24860000;85;1;Industrie
01/08/2018;20079990;FRP;11;14835;138;2;Commerce
01/08/2018;20079990;FRP;50;73950;1037;2;Commerce
01/08/2018;20079990;FRP;174;222640;85;6;Autre secteur
01/08/2018;20082090;FRP;900;148500;4559;3;Services
01/08/2018;20091900;FRP;1800;279000;9118;3;Services
01/08/2018;20094900;FRP;1800;297000;9118;3;Services
01/08/2018;20098910;FRP;18000;6443820;85;1;Industrie
01/08/2018;20098910;FRP;2;2000;260;2;Commerce
01/08/2018;20098910;JPP;10000;4773200;85;2;Commerce
01/08/2018;20098910;KRP;11580;6515372;170;2;Commerce
01/08/2018;20098910;USP;17;9249;169;1;Industrie
01/08/2018;20099000;NCP;804;172800;4082;3;Services
01/08/2018;21069030;FRP;77;28500;85;1;Industrie
01/08/2018;21069090;CKP;2;9450;130;3;Services
01/08/2018;22011010;FRP;2882;145395;14664;3;Services
01/08/2018;22019000;FRP;15;1000;159;1;Industrie
01/08/2018;22019000;FRP;11080;488088;55344;3;Services
01/08/2018;22019000;FRP;21;1500;189;3;Services
01/08/2018;22019000;JPP;240;14400;1278;3;Services
01/08/2018;22021000;CKP;5;5450;130;3;Services
01/08/2018;22021000;DEP;33;17900;246;3;Services
01/08/2018;22021000;FRP;4059;484372;20604;3;Services
01/08/2018;22021000;FRP;13;8395;147;3;Services
01/08/2018;22029010;FRP;732;138970;3893;3;Services
01/08/2018;22030000;CKP;4;5500;130;3;Services
01/08/2018;22084090;FRP;39;14400;85;1;Industrie
01/08/2018;22084090;FRP;39;94000;586;2;Commerce
01/08/2018;22084090;FRP;221;530007;2155;2;Commerce
01/08/2018;22086090;FRP;4;8400;130;2;Commerce
01/08/2018;22087090;FRP;102;37800;85;1;Industrie
01/08/2018;22087090;FRP;2;12000;130;2;Commerce
01/08/2018;22087090;FRP;54;156005;820;2;Commerce
01/08/2018;22089099;FRP;465;171600;85;1;Industrie
01/08/2018;22089099;FRP;97;48015;736;2;Commerce
01/08/2018;22089099;JPP;105;340000;607;1;Industrie
01/08/2018;25010090;FRP;527;396000;85;1;Industrie
01/08/2018;25010090;FRP;4;44238;260;2;Commerce
01/08/2018;25171000;FRP;270;2625;1427;4;Construction
01/08/2018;33019000;MTP;0;2561384;130;3;Services
01/08/2018;33030010;FRP;6;33600;260;2;Commerce
01/08/2018;33030010;FRP;8;81956;1040;2;Commerce
01/08/2018;33030010;FRP;47;108100;318;3;Services
01/08/2018;33030090;FRP;152;334124;85;1;Industrie
01/08/2018;33030090;FRP;3;36580;260;2;Commerce
01/08/2018;33030090;FRP;59;313875;85;2;Commerce
01/08/2018;33030090;FRP;3;51581;780;2;Commerce
01/08/2018;33049910;FRP;98;270938;2558;2;Commerce
01/08/2018;33049921;FRP;30;36150;4585;1;Industrie
01/08/2018;33049921;FRP;20255;15281133;2884455;1;Industrie
01/08/2018;33049921;FRP;42;102552;5785;2;Commerce
01/08/2018;33049921;ITP;60;298325;7883;2;Commerce
01/08/2018;33049929;CKP;1224;2503800;6509;1;Industrie
01/08/2018;33049929;CNP;157;202084;865;2;Commerce
01/08/2018;33049929;FRP;158;204850;235;1;Industrie
01/08/2018;33049929;FRP;1483;3446609;170;1;Industrie
01/08/2018;33049929;FRP;15;75259;650;2;Commerce
01/08/2018;33049929;FRP;146;466561;170;2;Commerce
01/08/2018;33049929;FRP;4;74260;390;2;Commerce
01/08/2018;33049929;GBP;25;32348;209;2;Commerce
01/08/2018;33049929;NCP;2544;4535400;85;1;Industrie
01/08/2018;33049929;NCP;3;3000;85;6;Autre secteur
01/08/2018;33049929;THP;40;44928;281;2;Commerce
01/08/2018;33049929;WSP;110;296000;631;1;Industrie
01/08/2018;33049930;FRP;137;200050;354;1;Industrie
01/08/2018;33049930;FRP;10;81229;910;2;Commerce
01/08/2018;33049990;FRP;66;80353;85;1;Industrie
01/08/2018;33049990;FRP;52;276472;85;2;Commerce
01/08/2018;33049990;FRP;0;10518;520;2;Commerce
01/08/2018;33049990;NCP;281;498540;85;2;Commerce
01/08/2018;33051010;CKP;22;14400;194;1;Industrie
01/08/2018;33051010;FRP;74;100700;229;1;Industrie
01/08/2018;33051010;FRP;27;60142;85;1;Industrie
01/08/2018;33051090;FRP;1;4800;130;2;Commerce
01/08/2018;22030000;FRP;191;75794;1469;2;Commerce
01/08/2018;22030000;FRP;229;84738;1311;3;Services
01/08/2018;22041090;FRP;20;72400;410;2;Commerce
01/08/2018;22042190;FRP;3600;3161664;85;6;Autre secteur
01/08/2018;22042190;FRP;5;22945;260;2;Commerce
01/08/2018;22042190;FRP;190;320740;1758;2;Commerce
01/08/2018;22042190;FRP;120;91200;681;3;Services
01/08/2018;22042190;USP;72;182400;527;3;Services
01/08/2018;22060000;FRP;240;112080;1362;3;Services
01/08/2018;22060000;JPP;24;11208;204;3;Services
01/08/2018;22060000;USP;120;56040;681;3;Services
01/08/2018;27109900;FRP;7;11933;130;4;Construction
01/07/2018;95030000;FRP;7;32370;650;2;Commerce
01/08/2018;30019000;FRP;3;2387;130;2;Commerce
01/08/2018;30019000;FRP;85;1193;505;3;Services
01/08/2018;30029000;FRP;0;4772;520;3;Services
01/08/2018;30029000;QAP;14;102;153;6;Autre secteur
01/08/2018;34013000;FRP;1;1302;130;2;Commerce
01/08/2018;34011110;FRP;14;17000;85;1;Industrie
01/08/2018;34011110;FRP;5;34560;520;2;Commerce
01/08/2018;34011190;FRP;103;225534;85;1;Industrie
01/08/2018;34011190;FRP;81;177815;1059;2;Commerce
01/08/2018;38089100;FRP;49;84960;306;1;Industrie
01/08/2018;38099100;FRP;49;72000;238;1;Industrie
01/08/2018;39139000;CAP;8;3471397;130;1;Industrie
01/08/2018;33073090;FRP;2;6810;390;2;Commerce
01/08/2018;33074900;FRP;24;50000;203;1;Industrie
01/08/2018;39232190;FRP;100;150289;666;3;Services
01/08/2018;39232190;NZP;20;20810;184;3;Services
01/08/2018;39264000;FRP;37;145255;1820;2;Commerce
01/08/2018;39264000;FRP;4;37260;130;3;Services
01/08/2018;39264000;USP;11;372600;139;3;Services
01/08/2018;39269099;FRP;23;54976;1188;2;Commerce
01/08/2018;44201000;FRP;163;887558;3961;2;Commerce
01/08/2018;44201000;NCP;62;55000;85;6;Autre secteur
01/08/2018;44201000;USP;127;442806;716;2;Commerce
01/08/2018;44209000;NCP;1;600;85;6;Autre secteur
01/08/2018;44211000;NCP;1;725;85;6;Autre secteur
01/08/2018;44219000;DEP;2;10203;130;3;Services
01/08/2018;44219000;GBP;2;8162;130;3;Services
01/08/2018;44219000;NCP;27;110000;85;6;Autre secteur
01/08/2018;44219000;USP;31;525000;236;2;Commerce
01/08/2018;45039000;FRP;4;14442;130;2;Commerce
01/08/2018;46019410;NCP;530;473640;85;6;Autre secteur
01/08/2018;46021910;FRP;6;29154;650;2;Commerce
01/08/2018;46021910;AEP;2;7847;130;6;Autre secteur
01/08/2018;46021910;FRP;2;13580;520;2;Commerce
01/08/2018;47072000;NZP;46660;200000;85;1;Industrie
01/08/2018;47073000;NZP;197210;800000;85;1;Industrie
01/08/2018;47079000;NZP;310770;1300000;255;1;Industrie
01/08/2018;40161000;FRP;5;19400;130;2;Commerce
01/08/2018;42022200;FRP;1;5500;130;2;Commerce
01/08/2018;42022200;FRP;37;127829;2610;2;Commerce
01/08/2018;42022900;FRP;7;16198;260;2;Commerce
01/08/2018;42022900;NCP;4;3850;85;6;Autre secteur
01/08/2018;42023200;FRP;92;382442;4411;2;Commerce
01/08/2018;42023900;FRP;3;6300;390;2;Commerce
01/08/2018;42029900;FRP;0;5700;130;2;Commerce
01/08/2018;42029900;FRP;20;58974;915;2;Commerce
01/08/2018;48195000;FRP;0;1300;130;2;Commerce
01/08/2018;48201000;FRP;3;10500;390;2;Commerce
01/08/2018;48211000;FRP;50;144075;333;3;Services
01/08/2018;49089000;FRP;25;72188;1040;2;Commerce
01/08/2018;49090000;FRP;0;295;130;2;Commerce
01/08/2018;49100000;CZP;0;15000;85;3;Services
01/08/2018;49100000;FRP;12;42305;656;2;Commerce
01/08/2018;49111090;BRP;9;10100;130;3;Services
01/08/2018;49111090;FRP;130;141400;731;3;Services
01/08/2018;49111090;JPP;16;20200;164;3;Services
01/08/2018;49111090;NZP;32;40400;244;3;Services
01/08/2018;49111090;USP;130;131300;731;3;Services
01/08/2018;49119100;FRP;4;21770;520;2;Commerce
01/08/2018;49119910;FRP;32;40541;244;3;Services
01/08/2018;49119990;FRP;1;22860;260;2;Commerce
01/08/2018;49119990;FRP;18;51840;780;2;Commerce
01/08/2018;40113000;THP;4498;1161282;85;3;Services
01/08/2018;49019990;FRP;55;244137;3299;2;Commerce
01/08/2018;49029000;FRP;660;7345;3366;3;Services
01/08/2018;49070090;AUP;28;1167553;224;3;Services
01/08/2018;49119990;USP;16;29000;164;3;Services
01/08/2018;60019900;FRP;28;119150;434;2;Commerce
01/08/2018;61042200;FRP;3;10850;130;2;Commerce
01/08/2018;61044200;FRP;78;163500;472;1;Industrie
01/08/2018;61044200;FRP;8;47100;390;2;Commerce
01/08/2018;61044200;NCP;63;55500;85;6;Autre secteur
01/08/2018;61044900;NCP;34;30000;85;6;Autre secteur
01/08/2018;61051000;FRP;69;233556;1795;2;Commerce
01/08/2018;61071200;FRP;2;22080;260;2;Commerce
01/08/2018;61091000;FRP;34;72000;255;1;Industrie
01/08/2018;61091000;FRP;249;784232;5637;2;Commerce
01/08/2018;61091000;NCP;62;46500;85;6;Autre secteur
01/08/2018;61099000;FRP;2;12600;130;2;Commerce
01/08/2018;61102000;FRP;22;60521;681;2;Commerce
01/08/2018;61112000;FRP;19;95390;1300;2;Commerce
01/08/2018;61112000;NCP;22;20000;85;6;Autre secteur
01/08/2018;61171000;FRP;7;30528;650;2;Commerce
01/08/2018;61178000;FRP;1;8088;390;2;Commerce
01/08/2018;62114320;NCP;34;401956;254;1;Industrie
01/08/2018;62114320;WFP;134;1294118;835;1;Industrie
01/08/2018;62149000;FRP;0;3535;130;2;Commerce
01/08/2018;63013010;FRP;5;19000;260;2;Commerce
01/08/2018;63019010;FRP;1;1500;130;2;Commerce
01/08/2018;63023110;AEP;3;26155;130;6;Autre secteur
01/08/2018;63023110;FRP;0;2500;260;2;Commerce
01/08/2018;63023110;NCP;106;94350;85;6;Autre secteur
01/08/2018;63025110;FRP;0;2000;130;2;Commerce
01/08/2018;63025110;NCP;44;38800;85;6;Autre secteur
01/08/2018;63029100;FRP;20;69929;1040;2;Commerce
01/08/2018;63041910;NCP;114;101300;85;6;Autre secteur
01/08/2018;63049310;NCP;63;56300;85;6;Autre secteur
01/08/2018;63049910;NCP;5;4000;85;6;Autre secteur
01/08/2018;56039410;FRP;20;88750;780;2;Commerce
01/08/2018;62044200;CLP;1;12510;130;6;Autre secteur
01/08/2018;62114220;FRP;106;369236;2274;2;Commerce
01/08/2018;63069000;FRP;1;19750;130;2;Commerce
01/08/2018;63079000;FRP;14;52777;650;2;Commerce
01/08/2018;63079000;NCP;5;4500;85;6;Autre secteur
01/08/2018;63079000;USP;11;86676;139;3;Services
01/08/2018;65040010;NCP;119;106200;85;6;Autre secteur
01/08/2018;65050000;FRP;11;22400;138;1;Industrie
01/08/2018;65050000;FRP;47;146649;973;2;Commerce
01/08/2018;70200000;FRP;2;10703;260;2;Commerce
01/08/2018;71012120;FRP;1;255046;76295;6;Autre secteur
01/08/2018;71012120;HKP;1;100000;42430;6;Autre secteur
01/08/2018;71012190;CAP;1;905357;26680;2;Commerce
01/08/2018;71012190;FRP;90;42051170;4061048;6;Autre secteur
01/08/2018;71012190;FRP;1;888265;45170;2;Commerce
01/08/2018;71012190;FRP;5;2434000;95880;2;Commerce
01/08/2018;71012190;HKP;32;46895400;1302895;6;Autre secteur
01/08/2018;71012190;HKP;719;472856976;21542116;6;Autre secteur
01/08/2018;71012190;HKP;148;49218800;6153258;1;Industrie
01/08/2018;71012190;HKP;4;1387608;300130;1;Industrie
01/08/2018;71012190;HKP;34;36847284;1281560;2;Commerce
01/08/2018;71012190;HKP;11;4300000;354689;2;Commerce
01/08/2018;71012190;ILP;0;570000;5230;2;Commerce
01/08/2018;71012190;JPP;45;10800000;1140096;6;Autre secteur
01/08/2018;71012190;JPP;123;88000000;4117985;2;Commerce
01/08/2018;71012190;MTP;2;932564;40930;6;Autre secteur
01/08/2018;71012190;NCP;3;1933000;112610;2;Commerce
01/08/2018;71012190;NCP;3;1400000;105280;2;Commerce
01/08/2018;71012220;NCP;0;19569;2630;1;Industrie
01/08/2018;71012290;FRP;0;100000;9380;6;Autre secteur
01/08/2018;71131100;FRP;0;75000;260;2;Commerce
01/08/2018;71131100;FRP;3;300468;1430;2;Commerce
01/08/2018;71131900;FRP;11;1206994;2470;2;Commerce
01/08/2018;71132000;FRP;1;61900;260;2;Commerce
01/08/2018;71161000;CAP;0;62529;85;1;Industrie
01/08/2018;71161000;FRP;4;539266;2210;2;Commerce
01/08/2018;71161000;FRP;0;2174521;20300;2;Commerce
01/08/2018;71161000;NCP;0;200000;13280;1;Industrie
01/08/2018;71161000;USP;1;133450;44980;1;Industrie
01/08/2018;71161000;USP;2;122172;390;2;Commerce
01/08/2018;71162000;FRP;0;21925;390;2;Commerce
01/08/2018;71179090;AEP;5;23540;130;6;Autre secteur
01/08/2018;71179090;FRP;0;25200;260;2;Commerce
01/08/2018;71179090;FRP;54;320989;2761;2;Commerce
01/08/2018;72044900;NZP;555500;3300000;255;1;Industrie
01/08/2018;83061000;FRP;0;400;130;2;Commerce
01/08/2018;63109000;FRP;0;600;130;2;Commerce
01/08/2018;64022000;FRP;13;39512;260;2;Commerce
01/08/2018;67029090;FRP;10;44471;650;2;Commerce
01/08/2018;68159900;FRP;23;125093;1300;2;Commerce
01/08/2018;69120000;FRP;85;256369;2078;2;Commerce
01/08/2018;70133700;FRP;27;77803;1820;2;Commerce
01/08/2018;70134900;FRP;3;5900;260;2;Commerce
01/08/2018;70139900;FRP;0;1200;130;2;Commerce
01/08/2018;73110000;NCP;118;30000;85;1;Industrie
01/08/2018;73170090;NCP;0;100;85;6;Autre secteur
01/08/2018;76109000;NZP;46;97248;313;1;Industrie
01/08/2018;76169900;NCP;270;2831000;85;1;Industrie
01/08/2018;85051900;FRP;77;283009;3458;2;Commerce
01/08/2018;85238000;FRP;4;20300;390;2;Commerce
01/08/2018;73269090;FRP;60;241347;2351;2;Commerce
01/08/2018;76020000;NZP;64000;2700000;425;2;Commerce
01/08/2018;82130000;NCP;0;50;85;6;Autre secteur
01/08/2018;82159990;FRP;1;3320;260;2;Commerce
01/08/2018;87112090;FRP;300;119330;85;6;Autre secteur
01/08/2018;90049090;FRP;20;2387;184;6;Autre secteur
01/08/2018;90069900;FRP;5;16800;260;2;Commerce
01/08/2018;89039999;FRP;734;2811080;340;6;Autre secteur
01/08/2018;89039999;NCP;483;1970000;85;6;Autre secteur
01/08/2018;89039999;NZP;17;390000;169;1;Industrie
01/08/2018;89039999;USP;797;4764000;85;6;Autre secteur
01/08/2018;87032199;FRP;820;699990;85;6;Autre secteur
01/08/2018;90041090;FRP;0;8250;130;2;Commerce
01/08/2018;92029010;NCP;171;152000;85;6;Autre secteur
01/08/2018;92060000;NCP;11;10000;85;6;Autre secteur
01/08/2018;94032000;NCP;34;30000;85;6;Autre secteur
01/08/2018;95030000;FRP;9;32170;520;2;Commerce
01/08/2018;96019030;FRP;3;54000;260;2;Commerce
01/08/2018;96019030;FRP;10;85656;390;2;Commerce
01/08/2018;96019030;FRP;89;336000;612;3;Services
01/08/2018;96019030;JPP;13;48000;149;3;Services
01/08/2018;96019030;NCP;34;30200;85;6;Autre secteur
01/08/2018;96019030;NZP;13;48000;149;3;Services
01/08/2018;96019030;USP;46;168000;311;3;Services
01/08/2018;96019090;FRP;3;9800;260;2;Commerce
01/08/2018;96019090;NCP;0;400;85;6;Autre secteur
01/08/2018;95044000;FRP;3;20205;650;2;Commerce
01/08/2018;95049000;FRP;3;14420;390;2;Commerce
01/08/2018;96031000;NCP;1;600;85;6;Autre secteur
01/08/2018;96081090;FRP;9;40035;910;2;Commerce
01/08/2018;96151100;FRP;3;15100;390;2;Commerce
01/08/2018;96151900;FRP;1;3600;130;2;Commerce
01/08/2018;96159000;FRP;0;525;260;2;Commerce
01/08/2018;96170000;FRP;5;16320;390;2;Commerce
01/08/2018;97011000;FRP;6;37327;260;2;Commerce
01/08/2018;97011000;USP;8;226727;130;6;Autre secteur
01/08/2018;97011000;USP;4;3082000;260;6;Autre secteur
01/08/2018;97040000;CZP;8;441685;85;3;Services
01/09/2018;1061990;DEP;26;10000;214;6;Autre secteur
01/09/2018;1061990;FRP;82;20000;492;6;Autre secteur
01/09/2018;1061990;FRP;6;10000;130;6;Autre secteur
01/09/2018;3011900;FRP;250;371999;1328;6;Autre secteur
01/09/2018;3011900;HKP;409;531001;2118;6;Autre secteur
01/09/2018;3011900;USP;961;1642000;5029;6;Autre secteur
01/09/2018;3011900;USP;345;128235;1800;2;Commerce
01/09/2018;3023100;USP;11833;7736199;61712;1;Industrie
01/09/2018;3023100;USP;5237;3223576;26968;2;Commerce
01/09/2018;3023200;CLP;777;320040;4032;1;Industrie
01/09/2018;3023200;USP;15797;22505529;82930;1;Industrie
01/09/2018;3023200;USP;5118;6864693;26629;2;Commerce
01/09/2018;3023400;USP;32971;47197119;168385;1;Industrie
01/09/2018;3023400;USP;6619;9094315;33922;2;Commerce
01/09/2018;3024700;USP;889;864937;4841;1;Industrie
01/09/2018;3024700;USP;887;931090;4746;2;Commerce
01/09/2018;3028900;USP;6727;5528034;35974;1;Industrie
01/09/2018;3028900;USP;1387;1038904;7487;2;Commerce
01/09/2018;3028900;USP;140;170909;782;2;Commerce
01/09/2018;3044900;FRP;1296;1670200;6612;1;Industrie
01/09/2018;3044900;USP;482;674437;2988;1;Industrie
01/09/2018;3044900;USP;818;1135544;4407;2;Commerce
01/09/2018;3079111;FRP;483;572784;2486;6;Autre secteur
01/09/2018;3079111;USP;1104;1321974;5827;6;Autre secteur
01/09/2018;5080090;FRP;0;200;130;2;Commerce
01/09/2018;6029000;NCP;147;181060;815;6;Autre secteur
01/09/2018;6049090;FRP;284;205722;85;1;Industrie
01/09/2018;8039000;FRP;5;10000;130;6;Autre secteur
01/09/2018;9012110;FRP;9;20000;130;6;Autre secteur
01/09/2018;9012130;FRP;25;73965;660;2;Commerce
01/09/2018;9023090;FRP;3;7650;260;2;Commerce
01/09/2018;9024090;FRP;50;119005;792;2;Commerce
01/09/2018;9051000;BEP;20;1455826;184;1;Industrie
01/09/2018;9051000;CHP;61;3832971;388;1;Industrie
01/09/2018;9051000;DKP;105;7295585;607;1;Industrie
01/09/2018;9051000;DKP;150;6443820;830;3;Services
01/09/2018;9051000;FRP;955;58005908;5170;1;Industrie
01/09/2018;9051000;FRP;1;51300;260;2;Commerce
01/09/2018;9051000;FRP;16;270920;279;2;Commerce
01/09/2018;9051000;HKP;57;3816476;368;1;Industrie
01/09/2018;9051000;KRP;43;2635501;298;1;Industrie
01/09/2018;9051000;TWP;56;3638425;363;1;Industrie
01/09/2018;9051000;USP;50;3233843;333;1;Industrie
01/09/2018;9051000;USP;74;3870349;452;5;Hotellerie - Restauration
01/09/2018;9052000;FRP;2;81000;390;2;Commerce
01/09/2018;9052000;FRP;36;209890;740;2;Commerce
01/09/2018;12119000;FRP;97;70526;85;1;Industrie
01/09/2018;14019000;JPP;1;1193;130;6;Autre secteur
01/09/2018;15131100;FRP;620868;51760241;170;1;Industrie
01/09/2018;15131100;FRP;1;8950;130;2;Commerce
01/09/2018;15131100;NCP;5;23400;130;1;Industrie
01/09/2018;15131900;FRP;6;30760;1270;2;Commerce
01/09/2018;15159090;FRP;3;37050;260;2;Commerce
01/09/2018;17049000;FRP;5;18080;390;2;Commerce
01/09/2018;18063100;FRP;136;357295;978;2;Commerce
01/09/2018;19053190;FRP;36;366795;711;2;Commerce
01/09/2018;20092100;FRP;44;12000;85;1;Industrie
01/09/2018;20094100;FRP;863;236400;85;1;Industrie
01/09/2018;20094900;FRP;985;148500;4982;3;Services
01/09/2018;20098910;AUP;1790;747780;85;2;Commerce
01/09/2018;20098910;FRP;7;7000;130;2;Commerce
01/09/2018;20098910;KRP;10000;3579900;85;1;Industrie
01/09/2018;20098910;NZP;189;8224;1024;2;Commerce
01/09/2018;20098910;USP;10000;3669040;85;1;Industrie
01/09/2018;20098910;USP;2184;1351336;10941;2;Commerce
01/09/2018;20098990;FRP;132;36120;85;1;Industrie
01/09/2018;20099000;FRP;273;74700;85;1;Industrie
01/09/2018;21039000;FRP;7;15000;130;6;Autre secteur
01/09/2018;21069030;FRP;14;25059;85;1;Industrie
01/09/2018;21069090;CKP;1;5850;130;3;Services
01/09/2018;22011010;FRP;429;22675;2302;3;Services
01/09/2018;22011010;FRP;13;6993;147;3;Services
01/09/2018;20059990;FRP;4;9500;130;6;Autre secteur
01/09/2018;20079100;FRP;24;21240;85;1;Industrie
